# Asendra sky orbits, format 1
# a_au|e|i_deg|node_deg|peri_deg|mean_anomaly_deg|epoch_jd|color|brightness
# Named minor planets too numerous to be catalogue objects. Osculating elements, not positions: the client works out where they are for whatever moment it is showing.
# 26316 orbits.
2.331869417150785|0.09041301276770289|3.633716707239186|96.5785278225486|66.34988133744926|311.8939220012064|2461200.5|#B9A78F|0.788
2.552790187694853|0.2124150366078851|7.667780208203397|38.24167263310346|26.28011901823259|57.57322019774423|2461200.5|#B9A78F|0.611
2.884559548499012|0.08066157191152586|1.322600720240203|216.0968475308815|161.0718780990953|183.4410528070395|2461200.5|#B9A78F|0.73
2.799142971026694|0.1349764991769135|10.42436638318494|49.48387009904386|340.0119805065333|294.0331426433081|2461200.5|#B9A78F|0.893
2.421335252490343|0.2654862070223471|25.65383938002238|335.4258240610255|251.53997386|307.4963569731414|2461200.5|#B9A78F|0.593
2.806616350573594|0.1553627007692042|13.39215300521453|235.7577009913066|152.2582759372741|86.29457626115877|2461200.5|#B9A78F|0.857
2.773332291985937|0.1026903249796091|6.009384670440149|73.58791433537806|196.5725147488272|15.43699336964874|2461200.5|#B9A78F|0.731
2.613510842745542|0.2167112959670646|5.47784408471086|156.5003229365914|120.1473237701428|337.7076411929194|2461200.5|#B9A78F|0.775
2.197913233677476|0.1510197639397561|2.367341673296778|254.2742299575737|80.81197493455302|227.495618281083|2461200.5|#B9A78F|0.843
3.004208921750481|0.1034481249449482|3.531747557042988|335.1820537793894|55.92180628002219|207.8691930484846|2461200.5|#B9A78F|0.761
2.7782241414142|0.03022803974587472|4.431013375988229|37.28105790796094|68.64132499073493|349.7771559875037|2461200.5|#B9A78F|0.679
2.395046945130296|0.1615637916137127|20.44369153059963|158.8086751893053|121.3931520742108|4.799567305539113|2461200.5|#B9A78F|0.708
3.047566752320986|0.1151470710638932|3.688782500358279|92.45105453508604|124.5606070707519|347.2567248539814|2461200.5|#B9A78F|0.751
2.772341333101537|0.1615989403927157|4.767289449523159|133.9654327934064|38.84447637576811|351.4913854500297|2461200.5|#B9A78F|0.831
3.117779936459837|0.06124739669683801|21.65972951511705|210.9761266336967|266.7917597994464|127.7842177986138|2461200.5|#B9A78F|0.87
2.885381686448785|0.09143040020643799|1.166190784088577|230.99329842|135.2979086728076|273.0172189311705|2461200.5|#B9A78F|0.762
2.754268103148264|0.1350409794303457|7.833968706675611|61.68226691222715|142.0234395025887|97.97627565114244|2461200.5|#B9A78F|0.802
2.942335619301702|0.1118272929738077|7.439443865767556|9.743486344194073|88.54198333723261|37.48703972949371|2461200.5|#B9A78F|0.669
2.187526201169974|0.1321848856949842|5.300599729907221|31.31105936297539|16.72305600469941|178.4681820253761|2461200.5|#B9A78F|0.58
