# Asendra sky points, format 1
# ra_hours|dec_degrees|distance_light_years|color|brightness[|id|name]
# Named minor planets too numerous to be catalogue objects. Positions are a snapshot for 2026-09-08.
# 26316 points.
3.61764|20.09491|4.058902e-05|#B9A78F|0.734
4.55172|20.04695|4.140532e-05|#B9A78F|0.746
3.02099|22.18397|3.774733e-05|#B9A78F|0.838
19.58771|-10.0566|3.284182e-05|#B9A78F|0.819
5.43521|11.01795|4.320519e-05|#B9A78F|0.738
7.16336|20.39205|4.197646e-05|#B9A78F|0.537
19.45197|-21.94345|4.407862e-05|#B9A78F|0.737
23.9185|-1.83708|1.740143e-05|#B9A78F|0.771
12.02614|3.2014|6.54164e-05|#B9A78F|0.795
14.58947|-8.12233|7.362526e-05|#8E8375|0.736
17.94181|-13.22569|3.96344e-05|#B9A78F|0.681
13.85367|-11.56599|5.756452e-05|#B9A78F|0.743
6.7884|22.13953|4.24605e-05|#B9A78F|0.821
16.18894|-16.10846|4.127124e-05|#B9A78F|0.792
20.34402|-25.41167|3.868078e-05|#8E8375|0.839
13.83837|-19.55502|3.896517e-05|#B9A78F|0.801
13.20001|-11.41568|5.575632e-05|#B9A78F|0.748
1.82127|5.1893|2.659346e-05|#B9A78F|0.782
10.67248|10.0221|5.731276e-05|#B9A78F|0.541
5.58558|27.43724|4.543508e-05|#B9A78F|0.756
13.26408|-8.04877|5.75239e-05|#B9A78F|0.777
7.92986|23.82573|5.635806e-05|#B9A78F|0.786
9.40556|13.93136|5.890653e-05|#B9A78F|0.827
13.37108|-9.87138|4.445333e-05|#B9A78F|0.755
12.05457|-1.71476|5.236822e-05|#B9A78F|0.837
23.374|4.95132|2.978585e-05|#B9A78F|0.868
13.57074|-4.07172|6.134665e-05|#B9A78F|0.8
12.0068|1.40926|6.033385e-05|#B9A78F|0.751
4.10963|21.56117|2.410605e-05|#B9A78F|0.635
15.01598|-15.58287|5.022817e-05|#B9A78F|0.731
17.87723|-27.14142|3.384877e-05|#B9A78F|0.609
19.46774|-7.9027|2.662499e-05|#B9A78F|0.83
